osm_id,name,surface,tracktype,smoothness,width,length_km,premium_score,premium_tier,access,bicycle,highway,start_lat,start_lon,end_lat,end_lon,score_surface,score_tracktype,score_smoothness,score_traffic,score_width,score_access
1226965118,,ground,,,,0.41,64,Good,yes,yes,track,50.983006,17.328303,50.979324,17.328279,15,15,12,10,7,5
1226965121,,ground,,,,0.19,64,Good,yes,yes,track,50.977193,17.32561,50.978319,17.324093,15,15,12,10,7,5
1226965122,,ground,,,,0.16,64,Good,yes,yes,track,50.980015,17.329942,50.979266,17.328277,15,15,12,10,7,5
1226965123,,ground,,,,0.77,64,Good,yes,yes,track,50.998898,17.3161,51.003297,17.308732,15,15,12,10,7,5
1227577339,Działkowa,ground,,,,0.32,64,Good,yes,yes,track,51.326418,17.077935,51.323656,17.077021,15,15,12,10,7,5
1227577340,,ground,,,,0.46,64,Good,yes,yes,track,51.323656,17.077021,51.324177,17.083559,15,15,12,10,7,5
1231705833,Białej Magnolii,ground,,,,0.13,64,Good,yes,yes,service,51.158794,17.096885,51.158219,17.098221,15,15,12,10,7,5
1235800100,,ground,,,,0.26,64,Good,yes,yes,service,51.025197,17.110956,51.026119,17.113839,15,15,12,10,7,5
1237086901,,ground,,,,0.12,64,Good,yes,yes,service,51.097755,17.05357,51.097093,17.052692,15,15,12,10,7,5
1244040961,,ground,grade3,,,0.35,64,Good,yes,yes,track,51.285981,16.43819,51.285828,16.43334,15,15,12,10,7,5
1244517043,,ground,,,,0.17,64,Good,yes,yes,track,51.110561,17.520746,51.109486,17.518925,15,15,12,10,7,5
1244517044,,ground,,,,0.29,64,Good,yes,yes,track,51.109026,17.524857,51.106735,17.523047,15,15,12,10,7,5
1244517045,,ground,,,,0.15,64,Good,yes,yes,track,51.106542,17.51555,51.10637,17.517643,15,15,12,10,7,5
1244517047,,ground,,,,0.47,64,Good,yes,yes,track,51.103748,17.5231,51.103689,17.518107,15,15,12,10,7,5
1244517048,,ground,,,,0.25,64,Good,yes,yes,track,51.100833,17.538561,51.101655,17.541374,15,15,12,10,7,5
1244517049,,ground,,,,4.58,64,Good,yes,yes,track,51.10406,17.546284,51.075717,17.591511,15,15,12,10,7,5
1244517051,,ground,,,,0.32,64,Good,yes,yes,track,51.08448,17.57193,51.082664,17.57542,15,15,12,10,7,5
1244517054,,ground,,,,0.92,64,Good,yes,yes,track,51.067831,17.558208,51.073866,17.56665,15,15,12,10,7,5
1244517055,,ground,,,,0.38,64,Good,yes,yes,track,51.073834,17.566667,51.07589,17.570935,15,15,12,10,7,5
1244517056,,ground,,,,0.75,64,Good,yes,yes,track,51.076496,17.571534,51.080694,17.579658,15,15,12,10,7,5
1244517065,,ground,,,,0.31,64,Good,yes,yes,track,51.108011,17.537483,51.10674,17.541438,15,15,12,10,7,5
1244517066,,ground,,,,0.79,64,Good,yes,yes,track,51.099276,17.493326,51.094976,17.502323,15,15,12,10,7,5
1244517067,,ground,,,,0.85,64,Good,yes,yes,track,51.094976,17.502323,51.090354,17.51201,15,15,12,10,7,5
1244517068,,ground,,,,1.0,64,Good,yes,yes,track,51.098484,17.517924,51.092782,17.506904,15,15,12,10,7,5
1244517069,,ground,,,,0.32,64,Good,yes,yes,track,51.091882,17.489606,51.090115,17.493192,15,15,12,10,7,5
1244517071,,ground,,,,1.09,64,Good,yes,yes,track,51.079407,17.490881,51.075954,17.503153,15,15,12,10,7,5
1244517072,,ground,,,,0.35,64,Good,yes,yes,track,51.078077,17.492795,51.07545,17.4953,15,15,12,10,7,5
1244517073,,ground,,,,0.25,64,Good,yes,yes,track,51.076856,17.494089,51.07689,17.497636,15,15,12,10,7,5
1244517074,,ground,,,,0.71,64,Good,yes,yes,track,51.074282,17.485345,51.074443,17.495479,15,15,12,10,7,5
1244517075,,ground,,,,0.11,64,Good,yes,yes,track,51.07545,17.4953,51.074443,17.495479,15,15,12,10,7,5
1244517076,,ground,,,,0.13,64,Good,yes,yes,track,51.074433,17.486915,51.074532,17.485499,15,15,12,10,7,5
1244517078,,ground,,,,0.58,64,Good,yes,yes,track,51.07124,17.49775,51.067014,17.502631,15,15,12,10,7,5
1244517079,,ground,,,,0.49,64,Good,yes,yes,track,51.068069,17.508835,51.067014,17.502631,15,15,12,10,7,5
1244517080,,ground,,,,0.55,64,Good,yes,yes,track,51.075954,17.503153,51.071075,17.504026,15,15,12,10,7,5
1244517081,,ground,,,,0.71,64,Good,yes,yes,track,51.07481,17.509199,51.075529,17.499826,15,15,12,10,7,5
1244517082,,ground,,,,0.16,64,Good,yes,yes,track,51.076417,17.499088,51.075529,17.499826,15,15,12,10,7,5
1251983480,,ground,,,,0.21,64,Good,yes,yes,track,50.943848,17.245857,50.943349,17.248648,15,15,12,10,7,5
1259321059,Dojazd pożarowy 49,ground,grade3,,,0.3,64,Good,yes,yes,track,51.275781,16.858496,51.27803,16.856246,15,15,12,10,7,5
1259632800,,ground,,,,0.12,64,Good,yes,yes,service,50.784884,17.060153,50.784013,17.05915,15,15,12,10,7,5
1262887600,,ground,grade3,,,1.36,64,Good,yes,yes,track,51.487991,17.170214,51.487669,17.187754,15,15,12,10,7,5
1272397582,,ground,grade3,,,0.27,64,Good,yes,yes,track,51.178815,17.071615,51.177379,17.06869,15,15,12,10,7,5
1273516883,,ground,,,,0.11,64,Good,yes,yes,service,51.177112,17.108087,51.17642,17.109237,15,15,12,10,7,5
1274168665,,ground,,,,0.53,64,Good,yes,yes,track,50.744509,17.186286,50.740862,17.181729,15,15,12,10,7,5
1274706701,,ground,,,,0.17,64,Good,yes,yes,service,50.983846,17.246269,50.98419,17.243995,15,15,12,10,7,5
1276569551,aleja Róż,ground,,,,0.15,64,Good,yes,yes,track,51.048647,17.084983,51.049954,17.085577,15,15,12,10,7,5
1282209693,,ground,,,,0.54,64,Good,yes,yes,track,51.182442,17.258635,51.178958,17.253399,15,15,12,10,7,5
1282894238,,ground,grade3,,,0.56,64,Good,yes,yes,track,50.945279,17.61158,50.940298,17.612038,15,15,12,10,7,5
1286604225,,ground,,,,0.1,64,Good,yes,yes,service,51.072417,17.732804,51.071624,17.732392,15,15,12,10,7,5
1286604226,,ground,,,,0.1,64,Good,yes,yes,service,51.0724,17.73387,51.072558,17.732467,15,15,12,10,7,5
1292022814,,ground,,,,0.65,64,Good,yes,yes,track,50.879686,17.23952,50.885208,17.23977,15,15,12,10,7,5
1292022815,,ground,,,,0.13,64,Good,yes,yes,track,50.878451,17.239469,50.877865,17.238104,15,15,12,10,7,5
1292022817,,ground,,,,0.14,64,Good,yes,yes,track,50.872847,17.235101,50.874094,17.23548,15,15,12,10,7,5
1292022821,,ground,,,,0.14,64,Good,yes,yes,track,50.879326,17.241409,50.878715,17.240506,15,15,12,10,7,5
1292022824,,ground,,,,0.63,64,Good,yes,yes,track,50.877538,17.260605,50.878528,17.252537,15,15,12,10,7,5
1292022825,,ground,,,,1.37,64,Good,yes,yes,track,50.878967,17.253422,50.889779,17.25999,15,15,12,10,7,5
1292022826,,ground,,,,1.34,64,Good,yes,yes,track,50.880431,17.249445,50.889938,17.259546,15,15,12,10,7,5
1292022827,,ground,,,,2.06,64,Good,yes,yes,track,50.876131,17.230518,50.884501,17.205562,15,15,12,10,7,5
1292022828,,ground,,,,0.28,64,Good,yes,yes,track,50.883557,17.205292,50.881347,17.203835,15,15,12,10,7,5
1292022829,,ground,,,,0.34,64,Good,yes,yes,track,50.884459,17.205648,50.887445,17.206849,15,15,12,10,7,5
1292022830,,ground,,,,0.61,64,Good,yes,yes,track,50.887839,17.206184,50.893271,17.20703,15,15,12,10,7,5
1300055389,,ground,,,,0.75,64,Good,yes,yes,track,50.838066,17.330779,50.844673,17.330237,15,15,12,10,7,5
1304916701,,ground,,,,0.44,64,Good,yes,yes,track,51.450597,17.030874,51.451825,17.024882,15,15,12,10,7,5
1306879776,,ground,,,,0.24,64,Good,yes,yes,service,51.073741,16.984278,51.075796,16.983249,15,15,12,10,7,5
1307989073,,ground,,,,0.2,64,Good,yes,yes,service,50.715125,16.69725,50.715088,16.700032,15,15,12,10,7,5
1308642297,,ground,,,,0.23,64,Good,yes,yes,track,50.937875,17.183379,50.937948,17.18004,15,15,12,10,7,5
1309115436,,ground,,,,0.15,64,Good,yes,yes,track,50.88299,17.55249,50.884133,17.55359,15,15,12,10,7,5
1309115437,,ground,,,,0.1,64,Good,yes,yes,service,50.88383,17.552087,50.88299,17.55249,15,15,12,10,7,5
1319573564,,ground,grade3,,,0.16,64,Good,yes,yes,track,51.197284,16.885994,51.197753,16.888149,15,15,12,10,7,5
1321387005,,ground,,,,0.11,64,Good,yes,yes,service,50.932196,17.211751,50.933048,17.211274,15,15,12,10,7,5
1322002138,,ground,,,,0.33,64,Good,yes,yes,track,51.084066,16.954245,51.08479,16.950161,15,15,12,10,7,5
1324636899,,ground,,,,0.15,64,Good,yes,yes,service,50.857345,16.477229,50.857531,16.479337,15,15,12,10,7,5
1324636901,,ground,,,,0.15,64,Good,yes,yes,service,50.853885,16.478089,50.854805,16.47954,15,15,12,10,7,5
1326230298,,ground,,,,1.37,64,Good,yes,yes,track,51.468299,17.01463,51.465518,17.033793,15,15,12,10,7,5
1327527409,,ground,,,,0.1,64,Good,yes,yes,track,51.10826,16.330355,51.107758,16.331573,15,15,12,10,7,5
1337673297,,concrete:plates,grade1,very_bad,,0.58,64,Good,yes,yes,track,51.192055,16.89618,51.191842,16.904023,10,25,7,10,7,5
1342100885,,ground,,,,0.15,64,Good,yes,yes,track,51.351267,17.49741,51.350998,17.499551,15,15,12,10,7,5
1342100886,,ground,,,,0.51,64,Good,yes,yes,track,51.353508,17.491288,51.351267,17.49741,15,15,12,10,7,5
1349584205,Klonowa,ground,,,,0.24,64,Good,yes,yes,service,51.139908,16.800415,51.137847,16.799362,15,15,12,10,7,5
1355017829,,ground,,,,0.14,64,Good,yes,yes,service,50.811408,17.501912,50.812038,17.500115,15,15,12,10,7,5
1361811961,,ground,grade3,,,0.82,64,Good,yes,yes,track,50.984931,17.185275,50.977789,17.188285,15,15,12,10,7,5
1363149186,,ground,,,,0.33,64,Good,yes,yes,track,50.960691,17.652663,50.958174,17.655238,15,15,12,10,7,5
1363149187,,ground,,,,0.39,64,Good,yes,yes,track,50.960212,17.66393,50.963107,17.660843,15,15,12,10,7,5
1363149188,,ground,,,,0.47,64,Good,yes,yes,track,50.964713,17.655307,50.963107,17.660843,15,15,12,10,7,5
1363149189,,ground,,,,0.83,64,Good,yes,yes,track,50.965133,17.669034,50.969615,17.660104,15,15,12,10,7,5
1363149191,,ground,,,,0.73,64,Good,yes,yes,track,50.967295,17.69495,50.968186,17.684853,15,15,12,10,7,5
1363149192,,ground,,,,0.6,64,Good,yes,yes,track,50.967295,17.69495,50.964491,17.70131,15,15,12,10,7,5
1363149193,,ground,,,,0.23,64,Good,yes,yes,track,50.978803,17.690049,50.977004,17.68909,15,15,12,10,7,5
1363149195,,ground,,,,0.22,64,Good,yes,yes,track,50.977004,17.68909,50.978022,17.686697,15,15,12,10,7,5
1364609473,,ground,,,,0.12,64,Good,yes,yes,track,51.000768,17.085207,50.999725,17.084909,15,15,12,10,7,5
1365011717,,ground,,,,0.29,64,Good,yes,yes,track,50.902192,17.161479,50.903517,17.165016,15,15,12,10,7,5
1365013631,Akacjowa,ground,,,,0.99,64,Good,yes,yes,track,50.896537,17.138948,50.899329,17.152321,15,15,12,10,7,5
1370984598,,ground,,,,0.15,64,Good,yes,yes,service,51.069908,17.092695,51.068769,17.093432,15,15,12,10,7,5
1370984600,,ground,,,,0.13,64,Good,yes,yes,service,51.069908,17.092695,51.070839,17.091695,15,15,12,10,7,5
1377756779,,ground,grade3,,,0.1,64,Good,yes,yes,track,51.173153,17.161008,51.173317,17.15961,15,15,12,10,7,5
1382646721,Karolówka,ground,,,,0.58,64,Good,yes,yes,track,51.008427,17.695951,51.009718,17.688595,15,15,12,10,7,5
1382647413,Wodna,ground,,,,0.14,64,Good,yes,yes,track,50.998997,17.660946,51.000221,17.660364,15,15,12,10,7,5
1383057644,,ground,grade3,,,0.47,64,Good,yes,yes,track,50.804904,17.546999,50.808732,17.549793,15,15,12,10,7,5
1384153993,,ground,,,,0.15,64,Good,yes,yes,track,51.234665,17.454728,51.23513,17.452708,15,15,12,10,7,5
1384153998,,ground,,,,0.1,64,Good,yes,yes,service,51.23386,17.449729,51.233201,17.448888,15,15,12,10,7,5
1384154017,,ground,,,,0.2,64,Good,yes,yes,service,51.245738,17.468804,51.244666,17.470461,15,15,12,10,7,5
1389052648,,ground,,,,0.11,64,Good,yes,yes,service,50.905374,17.508639,50.906021,17.507411,15,15,12,10,7,5
1410502899,,ground,,,,0.46,64,Good,yes,yes,track,50.930204,17.000652,50.92978,17.007048,15,15,12,10,7,5
1415385678,,ground,grade3,,,0.36,64,Good,yes,yes,track,50.915983,17.328044,50.918259,17.32473,15,15,12,10,7,5
1415385692,,ground,,,,0.15,64,Good,yes,yes,service,50.923002,17.340886,50.922062,17.339336,15,15,12,10,7,5
1423505316,,ground,,,,0.54,64,Good,yes,yes,track,50.978786,17.689981,50.980487,17.697244,15,15,12,10,7,5
1423505325,,ground,,,,0.13,64,Good,yes,yes,track,51.025878,17.712267,51.024747,17.712204,15,15,12,10,7,5
1423520950,,ground,,,,0.1,64,Good,yes,yes,track,50.982517,17.705863,50.982839,17.707225,15,15,12,10,7,5
1424634871,,ground,,,,0.17,64,Good,yes,yes,service,51.136151,17.097564,51.135726,17.097896,15,15,12,10,7,5
1425791890,,ground,,,,0.21,64,Good,yes,yes,track,50.794071,17.42717,50.794368,17.430101,15,15,12,10,7,5
1425938475,,ground,,,,0.14,64,Good,yes,yes,service,51.13751,17.191523,51.137188,17.190011,15,15,12,10,7,5
1428863983,,ground,grade3,,,0.79,64,Good,yes,yes,track,50.846812,17.592479,50.850318,17.58281,15,15,12,10,7,5
1430835266,,ground,,,,0.11,64,Good,yes,yes,track,51.035367,16.87063,51.035501,16.872096,15,15,12,10,7,5
1431352980,,ground,,,,0.1,64,Good,yes,yes,service,51.140738,17.166885,51.141579,17.16748,15,15,12,10,7,5
1434380339,,ground,,,,0.13,64,Good,yes,yes,service,51.128198,16.901673,51.128552,16.900009,15,15,12,10,7,5
1435622015,,ground,,,,0.14,64,Good,yes,yes,service,51.075953,17.067682,51.074823,17.06682,15,15,12,10,7,5
1446377723,Rubinowa,ground,,,,0.22,64,Good,yes,yes,service,50.933193,16.526398,50.932424,16.529262,15,15,12,10,7,5
1457347360,Życzliwa,ground,,,,0.11,64,Good,yes,yes,track,51.096398,16.831769,51.095407,16.831522,15,15,12,10,7,5
1461896300,,ground,,,,0.32,64,Good,yes,yes,track,51.387335,17.4647,51.386587,17.461278,15,15,12,10,7,5
1462139809,,ground,,,,0.21,64,Good,yes,yes,track,50.911479,17.186714,50.913255,17.187077,15,15,12,10,7,5
1462389110,,ground,,,,0.18,64,Good,yes,yes,track,51.361249,17.521497,51.361642,17.51926,15,15,12,10,7,5
1463935448,,ground,grade3,,,0.68,64,Good,yes,yes,track,50.790488,17.362002,50.796564,17.361138,15,15,12,10,7,5
1465687174,,ground,,,,0.38,64,Good,yes,yes,track,51.390352,17.516847,51.387999,17.513928,15,15,12,10,7,5
1465803497,,ground,,,,0.89,64,Good,yes,yes,track,51.386744,17.495275,51.381669,17.505162,15,15,12,10,7,5
1465994085,,ground,,,,0.95,64,Good,yes,yes,track,51.042761,17.388757,51.044041,17.402099,15,15,12,10,7,5
1465994086,,ground,,,,1.08,64,Good,yes,yes,track,51.048561,17.405952,51.045071,17.400667,15,15,12,10,7,5
1466522582,,ground,,,,0.13,64,Good,yes,yes,service,50.887275,17.365319,50.886852,17.36678,15,15,12,10,7,5
1485752412,,ground,,,,0.67,64,Good,yes,yes,track,51.430143,17.487357,51.433551,17.479932,15,15,12,10,7,5
1485754603,,ground,,,,0.7,64,Good,yes,yes,track,51.432857,17.460977,51.438804,17.463874,15,15,12,10,7,5
1488973385,,ground,,,,0.93,64,Good,yes,yes,track,51.078619,17.307286,51.070923,17.304631,15,15,12,10,7,5
1488973549,,ground,,,,0.21,64,Good,yes,yes,track,51.081103,17.311998,51.081634,17.31485,15,15,12,10,7,5
1488974315,,ground,,,,0.32,64,Good,yes,yes,track,51.070153,17.305196,51.070155,17.309499,15,15,12,10,7,5
348656131,,compacted,grade4,bad,,0.85,63,Good,yes,yes,track,50.917085,17.36874,50.913993,17.379686,20,8,13,10,7,5
1310813048,,compacted,grade4,bad,,0.21,63,Good,yes,yes,track,51.174102,16.926129,51.175349,16.927939,20,8,13,10,7,5
70156683,,ground,,,,0.37,62,Good,private,yes,service,51.056964,16.99448,51.056986,16.992913,15,15,12,8,7,5
120789585,,pebblestone,grade2,very_bad,,0.51,62,Good,yes,yes,track,51.085824,16.934799,51.084014,16.928095,10,23,7,10,7,5
172908693,,fine_gravel,grade5,,,0.12,62,Good,yes,yes,track,51.120245,17.198288,51.120589,17.196717,25,3,12,10,7,5
187843047,,dirt,grade2,very_bad,,0.26,62,Good,yes,yes,track,51.203444,16.931605,51.205737,16.932416,10,23,7,10,7,5
217819709,,unknown,grade2,very_bad,,0.83,62,Good,yes,yes,track,51.198687,16.95298,51.193119,16.946156,10,23,7,10,7,5
229987367,,compacted,grade4,,,0.4,62,Good,yes,yes,track,51.167212,17.251603,51.170644,17.253188,20,8,12,10,7,5
234378677,,ground,,,,0.11,62,Good,private,yes,service,51.081685,17.084783,51.082599,17.084613,15,15,12,8,7,5
241704783,,dirt,grade2,very_bad,,0.16,62,Good,yes,yes,track,51.145285,16.959638,51.143967,16.958836,10,23,7,10,7,5
265320459,,gravel,grade3,horrible,,2.52,62,Good,yes,yes,track,51.144716,16.520202,51.163237,16.527728,22,15,3,10,7,5
276426846,,fine_gravel,grade5,,,0.33,62,Good,yes,yes,track,51.073381,17.062824,51.073381,17.062824,25,3,12,10,7,5
316146308,,ground,,,,0.1,62,Good,destination,yes,service,51.263298,17.191273,51.262771,17.190202,15,15,12,8,7,5
329355873,,gravel,grade4,,,0.24,62,Good,permit,yes,track,51.14986,16.927317,51.151762,16.925638,22,8,12,8,7,5
352993938,,compacted,grade4,,,0.59,62,Good,yes,yes,track,50.988579,17.401771,50.98718,17.393623,20,8,12,10,7,5
372634293,,fine_gravel,grade5,,,1.53,62,Good,yes,yes,track,50.843466,17.373705,50.839305,17.360991,25,3,12,10,7,5
392440325,,ground,,,,0.13,62,Good,private,yes,track,51.106595,16.999994,51.106073,16.998407,15,15,12,8,7,5
448924249,Migdałowa,ground,,,,0.19,62,Good,private,yes,service,51.079603,16.938109,51.080005,16.935446,15,15,12,8,7,5
469651544,,ground,,,,0.14,62,Good,private,yes,service,51.052554,17.064044,51.053815,17.063729,15,15,12,8,7,5
491801492,,fine_gravel,grade5,,,0.42,62,Good,yes,yes,track,51.034358,16.566926,51.034997,16.561358,25,3,12,10,7,5
506189836,,ground,,,,0.13,62,Good,private,yes,track,51.134696,16.930566,51.134494,16.932389,15,15,12,8,7,5
533407198,,ground,,,,0.12,62,Good,private,yes,service,51.129629,17.374249,51.130494,17.37448,15,15,12,8,7,5
659160696,,ground,,,,0.15,62,Good,private,yes,service,51.118385,17.438429,51.117017,17.438282,15,15,12,8,7,5
706934641,,sett,grade2,very_bad,,1.7,62,Good,yes,yes,track,51.2541,16.455232,51.241566,16.458338,10,23,7,10,7,5
916797463,,ground,grade3,,,0.16,62,Good,private,yes,track,51.211782,16.851349,51.211257,16.853499,15,15,12,8,7,5
951763968,,ground,,,,0.22,62,Good,customers,yes,service,51.124377,17.084439,51.122511,17.083846,15,15,12,8,7,5
1033824941,,ground,,,,1.18,62,Good,permit,yes,track,51.082517,17.56921,51.089981,17.557254,15,15,12,8,7,5
1191453328,,ground,,,,0.21,62,Good,private,yes,service,50.956715,17.29806,50.955455,17.296961,15,15,12,8,7,5
1227747122,,ground,,,,0.38,62,Good,private,yes,service,51.051591,16.99201,51.051423,16.98676,15,15,12,8,7,5
1391150850,,ground,,,,0.19,62,Good,private,yes,service,51.064156,17.001234,51.06572,17.002375,15,15,12,8,7,5
1395842438,,ground,,,,0.11,62,Good,private,yes,service,50.733682,16.650449,50.73315,16.649384,15,15,12,8,7,5
1408913536,,ground,,,,0.46,62,Good,private,yes,service,51.046452,17.050269,51.04625,17.04605,15,15,12,8,7,5
1424346311,,ground,grade3,,,0.15,62,Good,private,yes,track,51.211257,16.853499,51.210651,16.855243,15,15,12,8,7,5
1425973347,,dirt,grade2,very_bad,,0.43,62,Good,yes,yes,track,51.149029,16.959488,51.145285,16.959638,10,23,7,10,7,5
778792948,Aroniowa,ground,grade4,,,0.24,61,Good,no,yes,track,51.08409,16.907979,51.082058,16.906817,15,8,12,14,7,5
188057657,,ground,grade4,intermediate,,0.62,60,Good,yes,yes,track,51.190162,17.254441,51.189905,17.245508,15,8,15,10,7,5
362906394,,ground,grade4,,3.0,0.12,60,Good,yes,yes,track,51.150727,16.989423,51.151667,16.990133,15,8,12,10,10,5
395094464,,ground,grade4,intermediate,,0.4,60,Good,yes,yes,track,51.101464,16.325973,51.099961,16.321475,15,8,15,10,7,5
1126715990,,ground,grade4,,4.0,0.44,60,Good,yes,yes,track,50.924207,17.22028,50.927651,17.223307,15,8,12,10,10,5
1126715991,,ground,grade4,,4.0,0.19,60,Good,yes,yes,track,50.923751,17.21789,50.923822,17.215241,15,8,12,10,10,5
1126715992,,ground,grade4,,4.0,0.83,60,Good,yes,yes,track,50.919106,17.224301,50.926281,17.227448,15,8,12,10,10,5
1126715993,,ground,grade4,,4.0,1.03,60,Good,yes,yes,track,50.92274,17.226008,50.916974,17.2375,15,8,12,10,10,5
1260611511,,gravel,grade5,bad,,0.36,60,Good,yes,yes,track,50.809917,16.509899,50.808321,16.506177,22,3,13,10,7,5
164857958,Olsztyńska,ground,grade3,very_bad,,0.26,59,Acceptable,yes,yes,track,51.137765,17.087223,51.138176,17.090866,15,15,7,10,7,5
204782745,,ground,grade3,very_bad,,1.47,59,Acceptable,yes,yes,track,50.967583,17.275784,50.972603,17.294702,15,15,7,10,7,5
224923049,,gravel,grade5,,,0.69,59,Acceptable,yes,yes,track,51.149442,17.283343,51.143318,17.284598,22,3,12,10,7,5
288587331,,ground,,very_bad,,0.34,59,Acceptable,yes,yes,service,51.135339,17.367915,51.138143,17.369952,15,15,7,10,7,5
321027660,,ground,,very_bad,,1.19,59,Acceptable,yes,yes,track,50.984907,17.185336,50.991216,17.171944,15,15,7,10,7,5
326307019,,ground,,very_bad,,0.24,59,Acceptable,yes,yes,service,51.13094,17.372285,51.132909,17.373777,15,15,7,10,7,5
469607508,,ground,,very_bad,,1.66,59,Acceptable,yes,yes,track,50.950062,17.250068,50.937343,17.254392,15,15,7,10,7,5
864148808,,ground,grade3,very_bad,,0.23,59,Acceptable,yes,yes,track,51.318408,16.927626,51.31649,16.926333,15,15,7,10,7,5
871740374,,ground,,very_bad,,0.11,59,Acceptable,yes,yes,track,51.305977,16.918153,51.306873,16.917379,15,15,7,10,7,5
916732520,,ground,grade4,,,0.71,59,Acceptable,agricultural,yes,track,51.199703,16.861163,51.205667,16.862229,15,8,12,12,7,5
917327008,Lawendowa,ground,,very_bad,,0.23,59,Acceptable,yes,yes,track,51.31649,16.926333,51.31618,16.923033,15,15,7,10,7,5
984931633,,ground,,very_bad,,0.23,59,Acceptable,yes,yes,track,51.294943,16.890974,51.296089,16.893594,15,15,7,10,7,5
1033384056,,gravel,grade5,,,0.21,59,Acceptable,yes,yes,track,51.000104,16.688733,50.998773,16.686515,22,3,12,10,7,5
1244731069,,ground,grade3,very_bad,,0.66,59,Acceptable,yes,yes,track,51.255493,17.072393,51.255192,17.062901,15,15,7,10,7,5
1265621050,,ground,,very_bad,,0.15,59,Acceptable,yes,yes,track,51.055363,17.03917,51.05496,17.041192,15,15,7,10,7,5
31280501,,ground,grade4,bad,,0.94,58,Acceptable,yes,yes,track,51.113125,17.146291,51.109041,17.157943,15,8,13,10,7,5
158406796,Wrzosowa,ground,grade4,bad,,0.63,58,Acceptable,yes,yes,track,51.163244,16.984534,51.168226,16.988183,15,8,13,10,7,5
177730937,,ground,grade4,bad,,1.16,58,Acceptable,yes,yes,track,51.132958,16.693251,51.129807,16.709142,15,8,13,10,7,5
218077495,,ground,grade4,bad,,1.32,58,Acceptable,yes,yes,track,50.947149,16.562749,50.947552,16.58093,15,8,13,10,7,5
243947662,Krzelowska,ground,grade4,bad,,0.3,58,Acceptable,yes,yes,track,51.173572,16.879033,51.171025,16.880176,15,8,13,10,7,5
264155288,,ground,grade4,bad,,0.43,58,Acceptable,yes,yes,track,51.148777,16.920093,51.152359,16.91839,15,8,13,10,7,5
314192814,,grass,grade2,horrible,,0.49,58,Acceptable,yes,yes,track,51.279221,16.407007,51.275558,16.404636,10,23,3,10,7,5
320370621,,ground,grade4,bad,,0.7,58,Acceptable,yes,yes,track,51.192699,17.167667,51.196919,17.174719,15,8,13,10,7,5
353583146,,ground,grade4,bad,,0.22,58,Acceptable,yes,yes,track,51.054654,17.169544,51.056112,17.171579,15,8,13,10,7,5
353583149,,ground,grade4,bad,,0.29,58,Acceptable,yes,yes,track,51.056112,17.171579,51.056526,17.174811,15,8,13,10,7,5
362300182,Wiśniowa,ground,grade4,bad,,0.68,58,Acceptable,yes,yes,track,50.996603,17.086653,50.990561,17.085496,15,8,13,10,7,5
375755092,Smardzowska,unknown,grade2,horrible,,0.56,58,Acceptable,yes,yes,track,51.057081,17.04139,51.052374,17.039166,10,23,3,10,7,5
430574626,,ground,grade4,bad,,0.39,58,Acceptable,yes,yes,track,51.047039,17.227768,51.048796,17.232194,15,8,13,10,7,5
447902184,Wrzosowa,ground,grade4,bad,,0.17,58,Acceptable,yes,yes,track,51.16029,16.980831,51.161641,16.981971,15,8,13,10,7,5
537183425,,ground,,horrible,3.0,0.46,58,Acceptable,yes,yes,track,51.003098,16.692199,51.006111,16.691913,15,15,3,10,10,5
570930572,Żonkilowa,ground,grade4,bad,,0.11,58,Acceptable,yes,yes,service,51.169915,17.109516,51.170779,17.110395,15,8,13,10,7,5
577745301,Onufrego Zagłoby,dirt,grade2,horrible,,0.43,58,Acceptable,yes,yes,track,51.113907,16.928274,51.110035,16.928706,10,23,3,10,7,5
914856174,,ground,grade4,,2.0,0.36,58,Acceptable,yes,yes,track,51.146974,16.351374,51.144496,16.35472,15,8,12,10,8,5
934933462,,ground,grade4,bad,,0.56,58,Acceptable,yes,yes,track,50.942547,16.551575,50.945723,16.557665,15,8,13,10,7,5
1036833838,,ground,grade4,bad,,0.18,58,Acceptable,yes,yes,track,51.154762,17.015887,51.155079,17.018397,15,8,13,10,7,5
1167747432,Kwiatów Polnych,ground,grade4,bad,,0.55,58,Acceptable,yes,yes,track,50.914437,17.506524,50.911341,17.512604,15,8,13,10,7,5
1191461929,,ground,grade4,bad,,0.39,58,Acceptable,yes,yes,track,51.129807,16.709142,51.129014,16.714605,15,8,13,10,7,5
1274504932,,ground,grade4,bad,,0.33,58,Acceptable,yes,yes,track,50.977884,16.551725,50.980525,16.550383,15,8,13,10,7,5
1315518093,,ground,grade4,bad,,0.11,58,Acceptable,yes,yes,track,51.154948,16.921932,51.153984,16.921843,15,8,13,10,7,5
29280042,Motylkowa,ground,grade4,,,0.26,57,Acceptable,yes,yes,track,51.068489,17.027538,51.070811,17.028018,15,8,12,10,7,5
33690479,,ground,grade4,,,0.44,57,Acceptable,yes,yes,track,51.028189,16.956658,51.029577,16.957284,15,8,12,10,7,5
35012558,,ground,grade4,,,0.36,57,Acceptable,yes,yes,track,51.056071,17.047571,51.052883,17.047135,15,8,12,10,7,5
35109318,,ground,grade4,,,1.39,57,Acceptable,yes,yes,track,51.048354,17.040168,51.060609,17.044225,15,8,12,10,7,5
